206;0.1
225;0.1
838;0.1
891;0.9
613;0.7
279;0.7
657;0.7
727;0
1364;0.3
1417;0.6
1616;0.4
609;0.1
1396;0
1142;0.1
1404;0.1
202;0.6
890;0
417;0.8
1718;0
633;0
1668;0.8
717;0
13;0
325;0
1295;0
1676;0
573;0
1696;0.8
1113;0.8
118;0
166;1
900;0.6
1101;0.2
1066;0.4
853;0
621;0.2
1681;0
556;0.4
612;0.8
77;0.8
72;0.8
1622;0.8
114;0.6
736;0.6
1641;0.6
1471;0
953;0.8
969;0.8
421;1
216;0.4
1323;0.8
265;0.8
1381;0.6
128;1
1542;1
325;0.8
627;0.8
567;0.8
336;1
375;0.2
1442;0
1676;0
1529;0.6
260;1
397;0.4
1511;0.6
179;0.4
1633;0.2
1520;0.2
1260;0.2
568;0.2
336;0.4
430;0.8
56;0.8
761;1
458;0.8
327;1
1337;0.6
1414;0
613;1
1613;0.2
985;0.4
1209;0.4
1306;0.4
1593;0
829;0.6
1430;0.4
264;0.2
1030;0.4
1044;0.4
813;1
836;1
22;1
1463;0.6
1341;0
584;0.6
1670;0
479;0.4
636;0.4
420;0.8
1062;0.6
1445;0
1730;0
155;0.8
812;0.8
1189;0.6
141;0.6
27;0.6
1610;0.4
581;0.8
779;0.2
961;0.4
199;0.8
73;0.6
1012;0
1248;0.2
1345;0
488;1
1408;0
284;0.8
72;0.6
1360;0
1181;0
1553;0.2
1198;0.6
1568;0
1604;0.2
1027;0.6
666;0.6
1294;0
1101;0
841;1
148;0.6
745;0
873;0.9
1745;0.4
1070;1
1683;0.4
1617;0
1006;0.8
417;0.8
1426;1
154;0.8
961;0.6
1027;0.6
1164;0.6
1026;0.6
455;0.4
693;0
1621;0
1750;0.2
1389;0
1405;0
1570;0.2
1451;0
897;0.8
1312;0.4
1617;0
461;0.2
1575;0
1161;1
1067;0.2
526;0
1510;0.6
1677;0.8
907;0.6
1569;0.4
711;0.4
1476;0.4
274;0.6
1532;0.4
1195;0
451;0.8
108;0.8
1493;0.8
217;1
735;0.4
1449;0.4
117;0.6
1118;0.6
407;1
13;0.6
866;0.8
1274;1
565;1
1556;0.6
1191;0
240;0.8
453;0.2
295;0.8
1146;0.2
1346;0
1220;0.2
822;0.6
1054;0.2
624;0.6
1232;0.6
1212;0.4
1392;0.8
1515;0.6
352;0.6
1587;0.4
113;0.6
1333;0.8
781;0.6
809;0.4
841;0.8
101;0.8
892;0.4
1700;0
1259;0.6
570;0.8
372;0.6
689;0.2
1028;0.6
1196;0
1276;0.4
1050;0
1465;0.2
1705;0.2
748;0.2
1008;0.2
1551;0.4
31;0.6
732;0
763;0
399;0
214;0
513;0.1
344;0.6
1282;0.6
444;0
930;0.4
1708;0
425;0.8
839;0.4
871;0
1518;0
860;0.6
1370;0.4
417;0.4
122;0.8
416;0.8
1621;0
1107;0.4
1069;1
1463;0.4
1481;0.8
1328;0.6
1377;1
799;0.8
542;0.4
1727;0
794;1
1214;0.2
1180;0.4
1386;0.6
581;1
1697;0.4
970;1
1403;0
131;1
29;0.8
738;1
75;0.6
1197;1
338;0.6
1488;0.2
1408;0.8
1140;0.6
1031;0.6
1518;0.6
197;0.8
401;0.4
520;0.2
1190;0
1146;0.4
1409;0
194;0.8
1266;0.6
1677;0.2
1209;0.2
589;0.4
1478;0.6
917;0.6
263;0.8
1065;1
480;0.2
1174;0.8
1176;0.8
1071;0.2
1106;0
409;0.6
1368;0.6
1442;0
970;0.8
1428;1
520;1
244;1
982;1
1196;0
720;1
1347;0.4
461;0.8
1231;0
1397;0
1461;0
1157;0
1702;0
1489;0.6
13;0.2
1507;0
1319;1
29;1
1096;1
1596;0.4
356;0.8
848;0.4
993;0
680;0.8
1357;0
1756;0.8
1754;1
1040;1
1748;0.6
1095;0.8
1461;0
656;0.4
1135;0.4
125;1
39;0.8
1371;0.6
11;0.4
155;0.8
576;1
1403;0
585;0.6
1116;0.4
151;1
37;1
523;0
584;0.6
1522;0
602;0.2
211;0.2
1355;0.2
1086;0
1081;1
725;0.8
493;0
1299;0.4
440;0.7
1286;0
98;0.6
1194;0
782;0.6
249;0
1211;0.6
564;0.4
776;0
1703;0
394;0.2
1727;0
346;1
119;0.2
1756;0.4
1491;0.2
316;0.2
1642;0
747;0
1287;0
987;0.8
367;0.8
417;0.4
746;0.6
318;0.6
1518;0
24;0
243;0.8
336;0.8
737;0.4
1175;0
1463;0
1723;0
1427;0
513;0
400;0.6
1752;0
1074;0.7
1577;0
717;0.1
1205;0.3
704;0.4
1031;0.4
220;0.1
408;0.3
710;0.3
1072;0
379;0
409;0.4
1736;0
1460;0
659;0
1170;1
11;0.8
619;0
477;0
1421;0.6
431;1
1722;0
104;0.2
1631;0.2
1244;0
1641;0
1203;0
731;0.4
485;0
576;1
1439;0.4
367;0.8
1284;0.6
1490;0.6
1349;0.8
463;0.4
1724;0.6
620;0.4
1264;0
464;0.2
487;0.6
1662;1
375;0
392;0.4
817;0.8
89;0.8
757;0.8
312;0.6
269;1
1109;0.6
186;0.8
325;0.6
922;0.2
887;0
1679;0.2
1427;0
1572;0.4
123;0.8
1337;0
867;0
1003;0
1383;0.4
584;0.6
470;0.8
1014;0.6
1689;0.4
601;0.4
1515;0.8
766;0.4
784;0.6
643;0.2
451;0
1508;0.2
874;1
206;0
536;0
563;1
663;1
301;1
279;0.6
817;1
1549;0
1718;0
223;1
24;1
500;0.8
813;1
934;0.8
1616;0
87;0.6
633;0.6
1517;0.2
683;0.2
29;0.6
1688;0
473;0
1045;0.4
704;1
772;0.2
1295;0.2
832;0.6
750;0.8
637;0
957;0.8
996;0.8
277;0.6
499;0.4
1721;0.4
1713;0
404;0.8
1604;1
458;0.6
761;0.4
970;0.8
1754;0
84;0.6
776;0.4
861;0.4
1480;0
866;0.8
1166;0.2
147;0.2
802;0
252;0
946;0
1714;0.2
1574;0
1032;0.6
758;0
556;0.2
711;0.2
914;0
1039;0
222;0.8
1391;0
662;0.2
1411;0.2
299;0
46;0
122;0
780;0
153;0
1649;0
1249;0
1439;0
1216;0.2
746;0.4
1557;0.2
1522;0
619;0.4
331;0.7
453;0.9
885;0.3
499;0.6
1258;0.7
772;1
497;1
1123;0.9
249;0.6
1695;0.7
1530;0.3
1572;0.4
1131;0.7
1236;0.6
1662;0.7
1285;0.9
1428;0.1
532;1
1100;0.7
293;0.6
1119;0
1248;0
1631;0.4
1175;0.8
1044;0
715;0.6
378;1
914;0
1459;1
239;0
1451;0
1432;0
1033;0
88;0
1430;0
1032;0
879;0
1436;0
85;0
887;0
1534;0
1338;0
1743;0
1670;0
1226;0.8
809;0.4
1379;0
514;0
294;0
782;0.6
1086;0.6
1729;0
767;0.8
1406;0.8
1536;0.4
1631;0.6
851;0.4
1691;0
1432;0.8
1135;1
1491;0.2
1290;0.4
475;1
971;1
1456;0
155;0.8
986;0.6
1665;0.8
496;0
446;0.8
1102;0.2
906;0.4
424;0.8
1571;0.2
725;0.4
800;0.8
731;0.6
1244;0
1080;0
1134;0
1505;0.2
1369;1
679;0.2
372;0.8
1207;0.4
997;0.8
1465;0.4
1236;0.2
561;0
768;0.4
538;0.4
1731;0.4
765;0.3
434;0.7
1247;0.9
1163;0
1384;0.4
1357;0
930;0.6
227;0.6
1188;0.6
1542;1
35;0
1514;0.6
807;0
1260;0
739;0.2
159;1
1552;0.2
1656;0.8
1260;0.8
341;0.6
536;0.8
1412;0
96;0.6
167;0.8
84;1
503;0.8
772;1
800;0.4
1695;0
1361;0
992;0.2
1145;0.4
870;1
442;0.4
1641;0
1546;0.4
1663;0.2
893;0.4
679;0.6
474;0
1442;0
538;1
769;0.4
721;1
881;0.6
879;0.4
148;0.8
1638;0
440;0.2
1561;0
920;1
1663;0
1684;0.4
1158;0.4
720;1
1068;0
149;0.6
297;0.8
372;0.8
1102;0.4
1483;0.8
1750;1
171;0.8
692;0.4
1219;1
996;0.8
951;0.2
1724;0.4
1582;0
1463;0.6
1706;0.6
60;0.8
1041;0.2
829;0.2
425;0.8
701;0
1261;0.6
778;0.6
558;0.2
676;0.4
209;0.6
12;1
318;0.4
1016;0.2
1282;1
68;1
85;1
46;0.8
1311;0.6
961;0.6
1293;0.6
1039;0
665;0.6
1682;0.2
558;0.4
1754;0.2
807;0.2
894;0
951;0.4
821;0.8
1673;0.6
240;0.8
1665;0.4
1326;1
190;1
216;1
1261;1
185;1
1391;0
154;1
383;0
1155;1
1068;0.8
582;0.8
19;0.8
861;0.6
567;1
599;0.2
989;0
884;0.6
254;0.6
822;1
1463;0.8
1458;0.8
22;1
207;1
1610;0.2
742;1
1147;0.2
1080;0.6
1456;0
884;1
1662;0
266;0.6
605;0
1429;0.4
837;0.6
1268;0.8
112;1
739;0.6
259;0.4
477;0.8
24;0.6
563;0.6
1338;0.4
402;0.2
874;1
627;0.8
1076;0.6
156;0.6
563;1
1548;0.8
1472;0.2
1157;0.2
1698;0
1541;0
1664;0.2
216;1
499;0.4
268;1
1312;1
648;1
622;1
1273;0
173;0.6
399;0
1162;0
585;0.2
508;0.2
1184;0
296;0.6
1506;0
1727;0
997;0
1633;0.6
1692;0
154;1
1081;0.6
154;1
634;0.2
487;0.6
1131;0.6
1335;0.2
992;0.6
923;1
1686;0.6
76;0.8
1625;0.6
1;0.8
377;0.8
537;0.2
748;0
743;0.8
1143;0.2
1044;0.4
174;0.4
1257;1
1183;0.2
81;1
19;0.8
1079;0.6
1243;0.4
543;0.4
1598;0
82;1
1633;0.8
383;0.4
1220;0
397;0.4
1448;1
1286;1
1596;0
832;0
1656;1
378;0.6
146;0.8
401;0.2
738;1
1406;0.2
663;0.4
257;0.6
182;0.8
130;1
1276;0.4
297;0.8
1035;0
1032;0.2
251;0.4
1064;0.2
295;1
1441;0.4
1495;0.4
786;0.6
1550;0.4
118;0
1615;0.6
691;0.2
261;0.8
1483;1
1500;0.2
970;0.8
308;1
1081;0.8
1338;0.2
1174;0.8
637;0
683;0.4
925;0.6
228;0.6
336;0.6
1514;0.4
380;0.4
665;0.6
408;1
47;1
438;0.8
1207;0.8
259;1
688;0.4
446;1
335;1
814;0.2
1397;0.4
53;0.4
956;0.6
661;0.8
966;0.6
286;0.2
1479;0.2
173;0.8
1033;0.8
243;0.8
1623;0.6
1488;0.2
911;0.2
1739;0
1691;0
1464;0
1589;0.3
1203;0.1
946;0
1692;0
144;0.1
1637;0.6
1272;0.1
338;0.7
1468;0
1598;0.1
1715;0.3
968;0.9
567;0.7
1370;0.3
1303;0
627;0
1446;0.4
58;0
269;0
232;0.6
793;0.7
676;0.3
1260;0.7
69;0.7
1218;0.4
954;0.3
848;0.7
471;0.6
1729;0
1210;0.2
1066;0.4
666;0.4
682;0
1527;0
1218;0.6
1004;0.8
1404;0
1552;0.2
418;1
1466;0
334;0.4
869;0
870;1
1519;0
1090;0.6
23;0.6
306;0.4
214;1
1406;0
1732;0.4
1545;0.4
838;0.8
1057;0.2
1469;0.6
860;0.2
1251;0
454;0.8
508;0.6
1715;0.2
1715;0.6
1047;0.2
461;0
195;0.2
889;1
158;0.6
1264;0
1509;0
1654;0.4
660;0.6
722;0.4
68;0.2
53;0.8
1050;0.6
306;0.6
430;0.4
1328;0.2
43;0.4
25;0.8
329;0.4
1664;0.6
564;0.6
492;0.2
1506;0.2
361;0.6
754;0.4
199;0.6
1279;0.2
1103;0.4
248;0
1221;0
1001;0
1468;0
1303;0
537;0.9
192;0
833;0.1
1259;0
407;0.9
43;0.1
690;0
593;0.8
711;1
340;1
759;0.6
683;0.4
163;0.6
294;0.8
76;0.6
1570;0.2
498;0.4
690;0.4
1013;0.6
129;0.8
1174;0.6
36;0.8
757;0.6
630;0.8
347;1
1085;0.8
672;0.2
221;0.2
1633;0.6
588;0.4
1699;0.2
1219;0
1455;0
1472;0
641;0
1660;0.4
1190;0
369;0.6
657;0.3
284;0.1
26;0.4
105;1
467;0
865;0.7
65;1
126;0.9
387;1
349;1
1421;0.7
1484;0.7
125;0.9
995;0.1
1614;0.9
434;0.7
1534;0.1
698;0.1
617;0.3
1575;0
582;0.1
982;0.6
405;0.7
939;0
214;0.7
440;0.3
377;0
48;0
1159;1
1132;0.4
537;1
131;1
1006;0.8
947;0.4
1132;1
1115;0.6
77;1
920;0.4
318;0.4
800;1
509;0.6
1521;0.2
694;0.8
127;0.4
665;0.2
67;1
387;1
1309;0.6
1640;0.4
211;0.2
155;0.8
1726;0.4
493;0.8
887;0.2
1578;0.6
121;0.8
68;0.4
1232;0.6
1439;0.6
932;0.8
1302;0.4
902;1
552;0.4
629;0.2
743;0.8
945;1
221;0.6
1726;0.4
1164;0.2
1657;0.8
1619;0.6
1238;0.8
700;0.6
1568;0
871;0.6
1281;0.6
831;1
1370;0.4
1717;1
854;0.8
1370;1
1230;0.6
220;0.8
42;0.8
256;0.6
1255;0.4
453;0.8
257;0.8
905;1
100;0.8
1523;0.2
1435;0.2
1703;0.2
1604;0.4
48;0.2
506;0.8
584;0.6
75;0.4
532;1
1558;0
1089;0.2
48;1
259;0.4
568;0.4
1587;0.4
1111;0.2
1716;0.4
1357;0
1533;0.2
141;0.4
1310;0.8
58;0.6
821;1
419;1
766;0.2
931;0.4
357;0.4
1088;0
1051;1
539;0.6
104;0.4
1664;1
316;0.6
1322;0.4
1321;1
1353;0.4
1716;0.8
1492;0.4
1211;1
1268;0.8
1358;0.8
380;0.4
1309;0.8
351;0.6
431;1
997;0.6
1287;0.6
751;0.8
501;0.6
1053;0.6
1562;0.8
1696;0.6
1702;0
661;1
1436;0
1657;0.8
101;0.8
1218;0.8
695;0.6
1458;0.2
663;0.8
498;0.4
811;0.8
1192;1
857;0.8
829;0.4
60;1
874;0.8
950;1
764;0.8
1282;0.8
1139;1
699;1
772;1
407;1
1410;0.4
1227;0.6
1636;0.4
642;0.4
478;0.2
1170;1
389;0.6
1194;0
126;1
1070;1
1637;0.4
197;0.2
1226;1
96;0.4
1145;0.6
1537;0.6
37;1
743;0.8
323;1
935;0.6
285;0.6
1157;0
1069;1
385;0.4
842;0.4
1726;0.2
261;0.6
1348;0.6
1410;0.2
79;0.4
404;0.8
913;0.2
762;0.6
1013;0
233;0.6
650;1
33;0.6
457;0.8
17;0.8
1356;0.2
888;0.6
1686;0.2
87;0.2
783;0
1359;0
1529;0.2
289;1
293;1
1711;0.8
663;0.8
1092;1
906;0.2
179;0.6
1030;0
309;0.8
490;0
120;0.6
20;1
1228;0.6
55;0.8
1731;0.2
935;0.4
1218;0.8
267;0.4
800;0.4
432;0.6
1349;0.4
454;0.6
359;0.6
1245;0
1542;0.6
250;0.2
1;0.8
735;0.4
1140;0.6
541;0.4
795;0.4
1193;0.2
1317;0
652;0.6
63;0.6
375;0
275;1
764;0.8
932;0.8
443;0.4
967;0.4
1477;0
1470;1
746;1
160;1
1192;1
417;0.8
1442;0
500;0.6
955;0.6
1443;0
1044;0
1605;0.6
993;0.2
114;0.6
1299;0.8
1462;0
750;0.7
140;0.4
985;0.3
1107;0
1653;0.6
1603;0.1
321;0.1
1648;0.7
946;0
1436;0
1608;1
135;0.1
1612;0
944;0.6
171;0.3
470;1
895;0.1
742;0
1259;0.6
726;0
949;0.6
1658;0
177;0.4
808;0.4
553;0
1675;0
1083;0.2
401;0.6
597;0.2
1621;0
962;0.6
191;1
768;0.8
292;1
147;1
501;0.4
110;0
798;0.6
182;0.6
1429;0.6
469;0.6
788;0.2
1722;0
1259;0.6
1582;0.4
1191;0.4
95;1
1521;0.4
892;0.6
1287;0.8
778;0.6
974;0.4
664;0.4
1514;0.4
988;0.6
1549;0.8
1631;0.6
365;0.8
229;0.8
884;0.6
1351;0.2
307;0.4
1667;0.4
1015;0
1420;0
1221;0
1590;0.6
1696;0.2
699;1
1115;0.8
291;0.6
748;0
1657;1
1557;0.6
986;0.8
1569;1
460;0.4
1716;0.6
1725;0.6
658;0.2
1038;0.8
1;0.8
1014;1
84;1
712;0.6
1699;0
33;0.2
782;0
459;0.4
1536;0.4
131;0.2
597;0
1320;0.2
217;0.6
1043;0.2
996;0.2
1677;0.2
26;0.6
422;0.6
1448;0
827;0.4
841;1
1131;0
762;0.6
1213;0
1171;0
1733;0.4
228;0
167;1
374;0.2
966;0
1100;0.2
1421;0
37;1
1455;0
1726;0.2
82;1
1477;0.2
535;0.8
490;0
121;0.8
477;0.4
1019;0
825;0.2
1314;0.2
1429;0
346;1
791;0.8
211;0
1709;0.6
589;0.1
538;1
85;0
441;0.6
500;0.2
925;0.4
1102;0.2
106;0
1155;0.4
1480;0.3
129;0.7
1204;0
1741;0.2
1360;0
1593;0
657;0.4
780;0
986;0.6
1335;0.4
1375;0.6
1437;0
1247;0.4
2;0.7
768;0.6
155;0.7
1710;0.4
1338;0
246;0
1573;0.4
767;0.4
1294;0
1591;0.4
819;0.4
990;0.6
1747;0.8
354;0.6
1334;0
1392;0
206;0
1301;1
1753;0
1686;0
270;1
538;0.7
245;0.4
1472;0
1532;0
1420;0
221;0.4
911;0.6
914;0
1250;0.9
1029;0.3
547;0.1
900;0.4
1022;0.4
1456;0
1254;0.3
1034;0.1
60;0.9
1091;0.3
125;0.7
1475;0.4
1646;0
1672;0.3
1617;0.4
797;0.1
598;0.6
416;0.3
1013;0.6
1305;0.6
1149;0
466;0.3
1058;0.4
482;0.9
1294;0.1
103;0.6
759;0.4
1393;0.6
387;0.7
193;0.1
1590;0.3
1434;0.4
1733;0
1698;0
49;0.3
1680;0
1456;0.1
1342;0.3
534;0.4
668;0.7
1756;0.1
77;0.6
1640;0
1692;0.3
600;0
40;0.4
581;0.3
542;0.7
1588;0.1
1229;0.1
1602;0.1
925;0
879;0.3
666;0
581;1
1588;0.3
1626;0.1
452;0.6
1190;0.3
708;0
868;0.7
464;0.7
205;0.7
352;0
256;0
457;0
1270;0
1024;0.6
1073;0.3
1642;0.3
866;0.3
1626;0.3
404;0.1
866;0.3
1503;0.3
1585;0
649;0.4
65;0.6
409;0.4
996;1
361;0.7
669;0.6
115;0
613;0
1306;0.6
971;0.7
804;0.4
385;0.3
1030;0
204;0
1182;0.7
1565;0
701;0
833;0.6
1331;0
882;0.6
533;0
1327;0.7
1009;0.7
693;0.3
638;0.7
1588;0
176;0.6
459;0.3
1383;0
218;0.9
1697;0
1731;0.4
326;0.4
993;0.4
218;0.7
1638;0
533;0.3
911;0.4
518;0
1122;0
368;0
1527;0
1528;0
206;0.3
1517;0.4
580;0.6
1663;0.3
173;0.7
1391;0
1028;0
1396;0
858;0.3
835;0.3
1219;0.3
1720;0
451;0
1236;0
237;0.3
652;0.4
306;0.1
1577;0
1669;0
866;0.4
1650;0
1115;1
543;1
182;0.8
744;0.8
409;0.2
1430;0
349;1
644;0.6
1434;0.8
825;1
124;0.2
429;0.8
321;0.2
61;0.6
864;0
1544;0
1036;0
706;0.8
1440;0.2
1606;0.2
568;0.2
967;0.6
472;0
130;0.4
392;0.6
1246;0.3
1456;0
623;0
1035;0.4
91;0.9
1720;0
1491;0
112;0
1549;0
1080;0.1
248;0
923;0.9
403;0
1301;0.1
803;0.9
635;0.7
1751;0.4
661;0
254;0.4
1398;0
1103;0
131;1
824;0
527;0
796;0
223;0
1413;0
1696;0
582;0.1
992;0.4
782;0
1518;0.3
1195;0
679;0
862;0
897;0.6
114;0
423;1
1536;0
1740;0
1612;0
177;0
1016;0
572;0
924;0.1
609;0
1699;0
1742;0.9
877;1
1719;0.6
1528;0.3
1369;0
51;0.3
437;0
189;0.4
598;0.4
740;0
767;0.4
796;0
1636;0
468;0.9
397;0
513;0
130;0.3
1457;0
220;0
944;0
1318;0
577;0.3
1479;0
1278;0
844;0
1259;0.4
516;0
512;0.4
169;0.6
1717;0.3
1407;0.4
1096;0
1059;0.7
1283;0
227;0
141;0.4
1592;0
1039;0
480;0
1574;0
1003;0.8
874;0.6
1030;0.4
378;0.8
662;0.6
1190;0
341;0
1512;0.6
1709;0
196;0
49;0.3
1375;0
1075;0.1
938;0.7
313;0
1554;0
230;0
1374;0
1508;0
967;0.6
1750;0.6
1252;0.4
1369;0.6
1497;1
1432;0.4
193;0.6
743;1
1716;0.8
1263;0.4
981;1
1174;0.6
498;0.8
1070;0.8
694;0.8
1191;0
1545;0.4
653;0.6
1262;0
1210;0
284;0
411;0.6
1077;0
1200;0
1450;0.9
737;0.3
603;0.1
1267;0
944;1
936;1
992;0.3
1637;0.7
1113;0.3
199;0.7
1173;0
1122;0
908;0
130;0.9
376;0.3
1519;0
970;0.6
372;0
1111;0.4
1157;0.1
1410;0
1147;0
1703;0
970;0.6
361;0.9
138;0.6
302;0
1018;0
1708;0.7
111;0.9
319;0.3
1404;0
1344;0.1
1109;0.6
1554;0.7
933;0.7
1567;0
890;0.8
1724;0.6
734;0.6
945;0.6
1549;0.6
1343;1
898;0
860;0.8
107;0
1327;0
1437;0
387;0.2
512;0
1348;0.4
630;0.6
571;0.9
1514;0.4
282;0.6
1373;0.4
1263;0.3
1551;0.1
54;0.3
715;0.6
581;0.9
1722;0.4
802;0
701;0.6
1609;0
0;0.4
685;0.4
914;0
951;1
43;0.6
334;0.8
1660;1
379;0.6
508;0.4
796;0.4
710;0.4
227;1
1004;1
892;1
538;1
1162;0.4
149;1
211;0.2
232;1
1301;0.8
1524;0.6
1613;0.6
921;0
704;0.7
29;0.7
1668;0.4
545;0.4
996;1
1553;0.9
411;0.6
1488;0.6
1535;0.3
357;0
102;1
60;1
1476;0.4
1004;0.8
805;0.4
809;0.4
1462;0
66;0.6
163;0
1238;0.8
678;0.4
524;0.6
180;0.8
1402;0.2
1110;1
1427;0
219;0.8
1286;0.8
22;0.8
983;0.2
535;1
919;0.4
1198;0.8
633;0.4
51;0.2
125;0.6
219;1
1228;0
1560;1
763;0.2
1698;0.2
707;0.8
1212;0
370;0.8
789;0.4
706;0.6
972;0.4
791;0.8
1296;0.6
1321;1
879;0.2
1148;0.8
268;1
1372;0.8
764;0.8
343;0.8
1711;0.8
1547;0
1118;0.8
1338;0.4
1612;0.4
1700;0.2
301;0.8
1460;0.6
1649;0.6
1363;0
1110;0.9
1384;0
1137;0.4
1252;0.6
1160;0.6
1605;0.2
439;0.8
679;0.8
434;0.8
1365;0.8
919;1
763;0.6
796;0.4
330;0
62;1
1459;0.8
739;0
